sic_description,n_events,n_tickers,n_capture_ret_abn,n_capture_ret,n_drop_ratio,event_share_of_analysis,ticker_share_of_analysis,mean_capture_ret_abn,stddev_capture_ret_abn,se_capture_ret_abn,ci95_low_capture_ret_abn,ci95_high_capture_ret_abn,median_capture_ret_abn,p25_capture_ret_abn,p75_capture_ret_abn,positive_capture_ret_abn_rate,mean_capture_ret,median_capture_ret,mean_drop_ratio,median_drop_ratio,p25_drop_ratio,p75_drop_ratio,drop_ratio_lt_1_rate,low_n_flag,low_ticker_flag,report_eligible_flag
MORTGAGE BANKERS & LOAN CORRESPONDENTS,42,3,42,42,42,0.00026039083424263465,0.0003329633740288568,0.004590570524583847,0.00994749145422277,0.0015349312551058546,0.0015821052645763724,0.007599035784591322,0.0029178735730107956,-0.0011141573181150189,0.0071352592199421866,0.6904761904761905,0.006323787608517896,0.004256015714519482,-0.03397768348263445,0.4999999999999982,-0.5000000000000071,1.0000000000000009,0.7380952380952381,False,True,False
SERVICES-AMUSEMENT & RECREATION SERVICES,41,4,41,41,41,0.0002541910524749529,0.0004439511653718091,-0.000730918470942005,0.008859147891902678,0.0013835664534059553,-0.0034427087196176776,0.0019808717777336673,-0.000507695931056588,-0.003186360939311263,0.002277824262699417,0.4878048780487805,-2.162351162576826e-06,0.00030892801977149903,0.739662720559142,0.9411764705882152,0.06666666666665341,2.000000000000005,0.5365853658536586,False,True,False
"BLANKBOOKS, LOOSELEAF BINDERS & BOOKBINDG & RELATD WORK",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0002571647654026262,0.007201825656297978,0.0011387086192669285,-0.001974704128360554,0.002489033659165806,-0.0010138827584475502,-0.004215714852720054,0.004314696717122003,0.45,6.399457414662212e-05,7.218431190194159e-17,1.0489743589743583,0.9333333333333371,0.5333333333333339,1.5666666666666749,0.525,False,True,False
CIGARETTES,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-0.002239924250745437,0.006019873435011517,0.0009518255640289001,-0.004105502356242081,-0.0003743461452487928,-0.0018560747717772728,-0.004616035800433129,0.0010781888483106404,0.325,-0.00120241223328791,-0.001186842997626236,1.1042953575023549,1.0612244897959249,0.914893617021276,1.1846153846153893,0.375,False,True,False
CONVERTED PAPER & PAPERBOARD PRODS (NO CONTANERS/BOXES),40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-0.0004384892384549165,0.004994683786065369,0.0007897288478139868,-0.001986357780170331,0.0011093793032604978,-0.0015691355817176677,-0.0036335047600452404,0.0017689887131949495,0.45,-0.0008750832019717051,-0.0002637710467314271,1.24915095666192,1.0163934426229584,0.7021276595744645,1.5087719298245605,0.475,False,True,False
DRAWING & INSULATING OF NONFERROUS WIRE,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0005334977540434931,0.008906069676010767,0.0014081732588175943,-0.0022265218332389917,0.0032935173413259776,-0.0005900774925904021,-0.005011835847763327,0.0032387629460254794,0.425,0.0007373269613967262,-0.0015267175572519951,0.3101223544973742,1.0714285714285865,-0.5357142857142806,4.678571428571436,0.475,False,True,False
ELECTRIC LIGHTING & WIRING EQUIPMENT,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-2.267117631209606e-05,0.007233088747761535,0.001143651748053079,-0.0022642286024961308,0.0022188862498719385,0.00015334260849225387,-0.005146284960035823,0.0020970548581637463,0.525,-0.00034988055226570745,0.0004982561036373121,3.244568250377074,0.799999999999983,-1.4000000000000057,7.30769230769222,0.55,False,True,False
"ELECTRONIC COILS, TRANSFORMERS & OTHER INDUCTORS",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0015814741246754159,0.008782862196513648,0.0013886924458186244,-0.0011403630691290878,0.004303311318479919,0.0009246081871964497,-0.00441651471362904,0.0066618673550334455,0.55,0.00276981276623591,0.0020958083832335332,-4.389892857142828,-0.5714285714285592,-11.833333333333348,4.83333333333332,0.625,False,True,False
ELECTRONIC CONNECTORS,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.00018778134323338126,0.007964101912296752,0.0012592350780280142,-0.002280319409701527,0.002655882096168289,0.00039730417254750473,-0.002338438537436182,0.002585237894680332,0.6,-0.0003465229335209768,-2.673947554492188e-17,1.8347139871622644,0.600000000000005,-0.2857142857142923,2.4499999999999744,0.5,False,True,False
FABRICATED STRUCTURAL METAL PRODUCTS,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-0.0005825910895557393,0.0071293176271731455,0.0011272440932327138,-0.002791989512291858,0.0016268073331803798,-0.0008871790101764546,-0.003341008642748538,0.0029061101745288774,0.425,0.0004775421520159518,0.0002565418163162273,-0.25472599949071634,0.3666666666666648,-4.399999999999977,3.599999999999852,0.575,False,True,False
FATS & OILS,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,8.170593401197286e-05,0.005546454630651355,0.000876971478582312,-0.0016371581640093585,0.0018005700320333042,-0.0001709823630198417,-0.004051831835111076,0.003398771296032974,0.5,0.0003573060921578127,-0.00032430679422738976,0.931288187686717,1.0400000000000063,0.35294117647058765,1.4313725490196156,0.475,False,True,False
GAS & OTHER SERVICES COMBINED,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0006808313959362779,0.007697570729090687,0.0012170927977084751,-0.0017046704875723333,0.003066333279444889,0.00024408414077748807,-0.002475604038967,0.00393442622950814,0.525,0.0026168014684298736,0.0012169680111265696,0.7311815034786371,0.8217054263565909,0.2882096069869105,1.1932773109243833,0.65,False,True,False
GRAIN MILL PRODUCTS,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0011468925672712704,0.006487402727733962,0.0010257484359214256,-0.0008635743671347239,0.0031573595016772646,0.0006680991333424587,-0.0028852622084666506,0.0033356811214120064,0.6,0.000623184491625299,0.0003935974809760551,0.9069630965679665,0.8934426229508224,0.5897435897436,1.2682926829268197,0.575,False,True,False
"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0007047515651355953,0.008360264264772745,0.0013218738458797435,-0.001886121172788702,0.0032956243030598928,0.0003060486611555531,-0.005441999946364384,0.005452929264161171,0.55,-0.0015167122802054063,0.0011913626209976308,1.502452217772023,0.6969696969696659,-0.10526315789474085,2.1176470588235468,0.575,False,True,False
"INDUSTRIAL TRUCKS, TRACTORS, TRAILERS & STACKERS",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.003963430193432616,0.015460029002203968,0.0024444452169612423,-0.0008276824318114188,0.008754542818676651,0.003263093712381866,-0.003571074923435108,0.005674452370168422,0.675,0.003821676076947278,0.001986201128998602,0.14135938498221345,0.6821705426356663,-1.4769230769230892,1.8604651162790742,0.6,False,True,False
"MEASURING & CONTROLLING DEVICES, NEC",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0002175613465504454,0.005678727379616075,0.0008978856365373217,-0.001542294501062705,0.0019774171941635958,-0.0006932634868580794,-0.0034233930686348338,0.002943591100494456,0.475,0.00303373294189535,0.0017422170118536926,-1.5884129290355928,0.12800000000002001,-4.534883720930338,1.9236641221373907,0.575,False,True,False
"METAL SHIPPING BARRELS, DRUMS, KEGS & PAILS",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0012472246150735525,0.005437514399638637,0.000859746515641057,-0.00043787855558291913,0.002932327785730024,0.0003791831762983127,-0.002033175745935808,0.00442654231662122,0.525,-6.460940713456809e-05,0.0010567632850243265,1.0095516669052556,0.8653846153845935,0.42307692307692085,1.3809523809523854,0.575,False,True,False
MOTOR HOMES,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.001536665164628732,0.007444137004710519,0.0011770214074614414,-0.0007702967939956932,0.0038436271232531573,0.002024286654656297,-0.004853810953748777,0.0056247259201153,0.575,0.002504842903595516,0.0037903300360543958,0.6695992230164498,0.20930232558140327,-0.6296296296296359,1.5348837209302246,0.6,False,True,False
NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING,40,3,40,40,40,0.0002479912707072711,0.0003329633740288568,0.00048236856137434637,0.005714309460795946,0.0009035116575581919,-0.0012885142874397098,0.0022532514101884023,-0.0004743006521446408,-0.0027900890773779816,0.003806535015911487,0.5,0.0012129080009364776,0.00020161290322577192,0.7568625697973513,0.8999999999999986,-0.7000000000000028,1.9999999999999896,0.55,False,True,False
REFRIGERATION & SERVICE INDUSTRY MACHINERY,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-0.00034075787867784383,0.011045653787961632,0.0017464712107812651,-0.0037638414518091235,0.003082325694453436,0.00044890973416932835,-0.001771023577628125,0.00395272417574163,0.575,0.0010102903574800662,0.00198843094721608,0.5424717666767698,0.0,-1.5769230769230638,1.0188679245282868,0.725,False,True,False
RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0009647300864825186,0.005750885630750309,0.0009092948578152519,-0.0008174878348353751,0.002746948007800412,-0.00017578609276646708,-0.00216080203726676,0.0022223185346542736,0.5,0.003667517966795353,0.0029397192402973045,0.3992675605609312,0.4088888888888707,-0.1555555555555404,1.0000000000000207,0.725,False,True,False
"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0005733688519175449,0.005716546827365807,0.0009038654162742658,-0.0011982073639800162,0.002344945067815106,9.499606702667845e-05,-0.0028999726245102827,0.0036306213759638717,0.525,0.0008553953120845857,0.0017441860465117272,0.871886791671586,0.7272727272727117,-0.2857142857142796,2.5454545454545396,0.6,False,True,False
"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-0.0039668032064600015,0.01950841800396544,0.0030845517219583256,-0.01001252458149832,0.002078918168578317,-0.0007523706052342488,-0.0037553488767393555,0.0021119053583429697,0.4,-0.003494772128500569,-0.00019160758766044388,3.936972437284937,1.0500000000000398,-0.7916666666666572,4.616666666666684,0.475,False,True,False
SERVICES-SKILLED NURSING CARE FACILITIES,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0011554627418742009,0.005334526500461732,0.0008434626989993169,-0.0004977241481644603,0.002808649631912862,-0.0009737903912305735,-0.0026354998204638092,0.003915043933971863,0.5,0.0018999945256196493,0.0009730781706131356,-0.13991950453266422,0.5087719298245474,-1.3671875,1.6140350877193015,0.65,False,True,False
SHIP & BOAT BUILDING & REPAIRING,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-0.00029640881143416716,0.006457989035491885,0.0010210977228274163,-0.002297760348175903,0.0017049427253075687,-0.0007395524845194305,-0.003423604539004977,0.0022460558173355216,0.475,0.00014349370230213625,6.56809276521526e-17,0.9583136222651749,0.9999999999999842,0.5666666666666819,1.3492063492063626,0.525,False,True,False
SWITCHGEAR & SWITCHBOARD APPARATUS,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-0.0013372919080686147,0.025553430555793216,0.004040352129362447,-0.009256382081619009,0.0065817982654817805,-3.276007905582065e-05,-0.003155201844290901,0.004075109917462242,0.5,-0.0006031895439875534,0.000364298724954463,1.7788982361904206,0.8461538461538417,-0.8461538461538555,3.3333333333333335,0.525,False,True,False
TOTALIZING FLUID METERS & COUNTING DEVICES,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,-4.810783918481943e-06,0.004563474935271108,0.0007215487420273082,-0.0014190463182920062,0.0014094247504550421,-0.0008352900241197971,-0.0031875951810563918,0.00258559020465692,0.425,0.001378587253943991,0.003116461748633884,-0.47071895424835536,-0.6222222222222248,-5.199999999999818,3.200000000000074,0.65,False,True,False
WHOLESALE-CHEMICALS & ALLIED PRODUCTS,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0024107775628863046,0.010591941846738137,0.0016747330539871308,-0.0008716992229284718,0.005693254348701081,-0.00026734661144692425,-0.001426520475628345,0.003330053185801161,0.475,0.0006190804591890684,0.00024968789013728095,0.9896162430995485,0.9135802469135739,0.0,2.4819277108433764,0.525,False,True,False
WHOLESALE-GROCERIES & RELATED PRODUCTS,40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,0.0008583129579104719,0.006901383858562708,0.0010912046000089751,-0.0012804480581071194,0.002997073973928063,-0.0003171292500410111,-0.003284931733110184,0.004001535012546002,0.475,0.0014896760249374784,0.00014275517487508934,0.6530590588384431,0.9183673469387813,-0.009090909090900823,1.4444444444444464,0.525,False,True,False
"WOOD HOUSEHOLD FURNITURE, (NO UPHOLSTERED)",40,2,40,40,40,0.0002479912707072711,0.00022197558268590456,7.787609536855202e-05,0.008399171881159333,0.001328025680185229,-0.0025250542377944964,0.002680806428531601,-4.464737992376132e-05,-0.003299196672238087,0.0028041214703777833,0.5,-0.0009092090779482488,-0.0021413276231263025,1.033110333052799,1.1046511627906928,0.7000000000000028,1.5128205128205123,0.425,False,True,False
COMPUTER COMMUNICATIONS EQUIPMENT,39,2,39,39,39,0.00024179148893958933,0.00022197558268590456,0.000624194064796255,0.004581445936463586,0.0007336184795637326,-0.0008136981551486609,0.002062086284741171,0.00032197958905079253,-0.0023725397184280045,0.0035571053449193262,0.5384615384615384,-0.0005154776197202181,0.00032454887706081864,1.0245764874517203,0.9390243902439149,-0.6666666666666525,2.16666666666665,0.5384615384615384,False,True,False
"COMPUTER PERIPHERAL EQUIPMENT, NEC",39,3,39,39,39,0.00024179148893958933,0.0003329633740288568,0.0003791552520574279,0.006561171443221254,0.0010506282700016784,-0.0016800761571458618,0.0024383866612607175,0.0015064477293208448,-0.003031996581901806,0.004340498175796317,0.5641025641025641,0.0018240938126553774,0.003612716763005842,0.5998238631036139,0.7199999999999989,0.1600000000000037,1.240000000000002,0.6153846153846154,False,True,False
"PAINTS, VARNISHES, LACQUERS, ENAMELS & ALLIED PRODS",39,2,39,39,39,0.00024179148893958933,0.00022197558268590456,0.0013730288181683747,0.0046245724478201555,0.0007405242482073142,-7.839870831796106e-05,0.0028244563446547105,0.0014673863744722924,-0.0010712345949867577,0.0039794787094097695,0.6410256410256411,0.0017629189871669045,0.0014237213886758703,0.7018746318766174,0.6904761904762053,-0.15000000000000568,1.7499999999999964,0.6666666666666666,False,True,False
"RETAIL-RETAIL STORES, NEC",39,2,39,39,39,0.00024179148893958933,0.00022197558268590456,0.010679369389108306,0.04326516957034938,0.006927971727364081,-0.002899455196525293,0.024258193974741903,0.0034772255550944535,-0.0028702679639272966,0.010281247959679565,0.5897435897435898,0.010655258527730417,0.0033444816053511393,-1.8156627829890415,0.7000000000000028,-0.3500000000000014,1.3513513513513513,0.6153846153846154,False,True,False
SERVICES-AUTO RENTAL & LEASING (NO DRIVERS),39,4,39,39,39,0.00024179148893958933,0.0004439511653718091,0.0012851571369857015,0.0093859289538333,0.0015029514751230392,-0.0016606277542554552,0.004230942028226858,0.00021595235334451613,-0.004485416906473403,0.003920742405491173,0.5128205128205128,0.001828579822700444,0.0,0.8420941867084293,1.0,-0.799999999999983,2.1774193548387006,0.48717948717948717,False,True,False
SERVICES-TO DWELLINGS & OTHER BUILDINGS,39,2,39,39,39,0.00024179148893958933,0.00022197558268590456,-0.0010839853837882512,0.007452475624192596,0.0011933511629793748,-0.003422953663227826,0.0012549828956513235,0.0012393565178676746,-0.004808508392728476,0.003376533987851691,0.5384615384615384,-0.0020603960970367804,-0.0005178127589063615,1.4057830712073769,1.1111111111111112,0.12121212121214016,2.3181818181818414,0.41025641025641024,False,True,False
WHOLESALE-PETROLEUM BULK STATIONS & TERMINALS,39,2,39,39,39,0.00024179148893958933,0.00022197558268590456,-0.006310847724315858,0.023665821067053505,0.003789564235748815,-0.013738393626383535,0.0011166981777518195,-0.0018840755119760573,-0.017191149826195132,0.008803630238143087,0.46153846153846156,-0.004180671245786989,0.00018261504747997333,2.093028737378358,0.9914529914529886,-0.45833333333334086,4.0000000000000036,0.5384615384615384,False,True,False
"COATING, ENGRAVING & ALLIED SERVICES",38,2,38,38,38,0.00023559170717190754,0.00022197558268590456,0.000510958710457888,0.01631987846371479,0.0026474338770651395,-0.004678011688589785,0.005699929109505562,0.00010744829511378541,-0.0053812122691700446,0.006642185607177073,0.5263157894736842,0.00032557518992458017,-0.00041675349031058175,-0.25775246940881513,0.9999999999999786,-1.5714285714285632,2.9999999999999463,0.5,False,True,False
METAL MINING,38,2,38,38,38,0.00023559170717190754,0.00022197558268590456,-0.001823519308880215,0.018454266733516123,0.0029936773754371407,-0.00769112696473701,0.004044088346976581,0.002268122913522945,-0.013783327811263815,0.010333090386386823,0.5526315789473685,5.679844289023809e-05,0.002869261477045994,0.6097949039264821,0.7124999999999915,-1.4000000000000057,3.030000000000001,0.5526315789473685,False,True,False
METALWORKG MACHINERY & EQUIPMENT,38,2,38,38,38,0.00023559170717190754,0.00022197558268590456,0.0012822796430087928,0.016462339766483768,0.0026705441520564624,-0.003951986895021874,0.006516546181039459,0.0010899148907724393,-0.003460350789984511,0.003738209675171418,0.5789473684210527,0.0018166047347912854,0.0013864241348714157,1.3255468631402425,0.5892857142857112,-0.3037974683544419,1.700000000000017,0.6052631578947368,False,True,False
RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,38,3,38,38,38,0.00023559170717190754,0.0003329633740288568,0.002866435271165032,0.011181373030649533,0.0018138582232251487,-0.0006887268463562596,0.006421597388686324,0.0006109459109138889,-0.00353160911430027,0.005410583995042074,0.5526315789473685,0.003432994055307972,0.002976190476190461,-0.7799899524089158,0.6000000000000227,-1.8666666666666742,2.5237113402061877,0.631578947368421,False,True,False
WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,38,2,38,38,38,0.00023559170717190754,0.00022197558268590456,0.00014868980747191526,0.006693040778017905,0.0010857545866962092,-0.0019793891824526548,0.0022767687973964854,7.434498212603214e-05,-0.0025370573973473223,0.0033940080537326655,0.5263157894736842,-0.0005049556198859588,0.0019151170692531182,1.1334456318763753,0.5866666666666637,-0.07999999999998408,2.0163265306122438,0.5526315789473685,False,True,False
AIR COURIER SERVICES,37,2,37,37,37,0.00022939192540422578,0.00022197558268590456,-0.003505030076581914,0.01945760618319896,0.003198810751904367,-0.009774699150314474,0.0027646389971506453,-1.4706205140569209e-05,-0.0079111745010258,0.004827801102906641,0.4864864864864865,-0.003317236287614078,0.002453928691719122,0.9261624227213777,0.8883999999999972,0.16666666666665042,1.5448275862068832,0.5135135135135135,False,True,False
ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,37,2,37,37,37,0.00022939192540422578,0.00022197558268590456,0.0011132690098793231,0.00565904353909892,0.0009303410269447875,-0.0007101994029324605,0.002936737422691107,0.0012849276263516068,-0.0031027168942114095,0.004493404033406717,0.5945945945945946,0.001498877051353562,0.0015420993111956174,0.4080882018762532,0.7887323943662005,-0.06349206349207341,1.5142857142856974,0.6216216216216216,False,True,False
ELECTRONIC COMPUTERS,37,2,37,37,37,0.00022939192540422578,0.00022197558268590456,0.0025364320355407382,0.0116141382304779,0.0019093525635150012,-0.0012058989889486638,0.00627876306003014,-1.0376242760298717e-05,-0.003404220051447847,0.00388288108943285,0.4864864864864865,0.005122139798399989,0.0008431703204047401,-1.5891730643398074,0.5416666666666478,-1.4864864864864789,2.708333333333357,0.5945945945945946,False,True,False
SERVICES-MEDICAL LABORATORIES,37,2,37,37,37,0.00022939192540422578,0.00022197558268590456,0.0008261007915801942,0.005879161650779862,0.000966528221592702,-0.0010682945227415018,0.00272049610590189,0.0005227134658774885,-0.0031793527390836613,0.00307224943622324,0.5945945945945946,-0.00032950056813622094,-5.750795523238221e-17,1.1221319275182207,1.0000000000000113,0.18055555555554925,1.9069767441860306,0.4864864864864865,False,True,False
TRANSPORTATION SERVICES,37,4,37,37,37,0.00022939192540422578,0.0004439511653718091,0.0030538414438059302,0.01211052074711046,0.001990957346565479,-0.0008484349554624083,0.006956117843074269,0.0016481193323838374,-0.0023467747724246887,0.004110290355373421,0.6216216216216216,0.0026910022016113757,0.0028061376798613822,-0.28278588821239903,0.3541666666666998,-1.1969696969697279,1.7937500000000266,0.6486486486486487,False,True,False
"CEMENT, HYDRAULIC",34,3,34,34,34,0.00021079258010118043,0.0003329633740288568,-6.0408135627265646e-05,0.0059497292989623765,0.0010203701567529785,-0.002060333642863103,0.001939517371608572,-0.00040649387472420405,-0.0035273537197730138,0.002671763046549552,0.4411764705882353,0.0011454404462289962,0.00129854798725068,-0.049025575790285,0.08108108108108415,-2.400000000000091,3.4400000000000546,0.5882352941176471,False,True,False
"COMMUNICATIONS SERVICES, NEC",34,2,34,34,34,0.00021079258010118043,0.00022197558268590456,0.0009003098004215719,0.007726264026490116,0.0013250433489805182,-0.001696775163580244,0.0034973947644233875,-0.00019882256455261774,-0.003657373335211637,0.003896986637201981,0.5,0.0015901166883332436,0.0011990407673860913,0.378181887937866,0.7761194029850759,0.1428571428571398,1.512953367875656,0.5882352941176471,False,True,False
RADIOTELEPHONE COMMUNICATIONS,34,3,34,34,34,0.00021079258010118043,0.0003329633740288568,-0.0008741576752676055,0.009162575020079734,0.0015713686522057688,-0.003954040233590912,0.0022057248830557015,-0.0010665167183322149,-0.006436454175652969,0.004239169794418051,0.4117647058823529,-0.0004673393203494987,0.00018274853801165955,0.7707878522769598,0.9600000000000023,0.5600000000000023,1.1200000000000045,0.5882352941176471,False,True,False
WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS),34,3,34,34,34,0.00021079258010118043,0.0003329633740288568,-0.005646771121883052,0.013998277871226834,0.0024006848493470924,-0.010352113426603353,-0.0009414288171627518,-0.003139333987033956,-0.013865241692054246,0.005104062478750844,0.4117647058823529,-0.005895182756156837,-0.002792096219931264,1.1957066753516277,1.1047619047619015,0.8761904761904777,1.638095238095237,0.35294117647058826,False,True,False
"COMMUNICATIONS EQUIPMENT, NEC",33,2,33,33,33,0.00020459279833349867,0.00022197558268590456,0.0001636762507404956,0.006649656554960367,0.0011575566259979418,-0.0021051347362154704,0.002432487237696461,0.00048459612587230857,-0.003932524795532915,0.004331680224211081,0.5757575757575758,0.0009406142208528529,0.0013108221476509413,2.7871645021644786,0.0,-6.300000000000026,5.000000000000071,0.6060606060606061,False,True,False
"AIR TRANSPORTATION, SCHEDULED",32,3,32,32,32,0.00019839301656581688,0.0003329633740288568,0.0007846668148229659,0.009058337604245632,0.0016013029865597978,-0.0023538870388342377,0.0039232206684801695,-9.773773453231483e-05,-0.0039055517545318877,0.0028970965108780777,0.5,0.002372936389600658,0.0019083969465648535,0.3533252583979334,0.6111111111111079,-1.066666666666644,1.888888888888908,0.625,False,True,False
"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES",29,2,29,29,29,0.00017979367126277156,0.00022197558268590456,-0.0016499031789429701,0.010031226181745814,0.0018627519381497857,-0.0053008969777165495,0.0020010906198306097,0.0001391978968472026,-0.00234705627562594,0.0033339168104109806,0.5172413793103449,-0.0002499150165453832,0.00047842311740502224,1.244022420324133,0.8484848484848518,-1.1764705882353108,2.999999999999988,0.5172413793103449,True,True,False
WHOLESALE-MISCELLANEOUS NONDURABLE GOODS,29,3,29,29,29,0.00017979367126277156,0.0003329633740288568,-0.008596517963964557,0.024757377268907612,0.004597329544326656,-0.0176072838708448,0.00041424794291568777,-0.0019249536938587097,-0.016907799906691615,0.00671625090630711,0.4482758620689655,-0.008857695240702066,-0.001307189542483654,0.8780886699507364,1.1428571428571184,0.7500000000000018,1.599999999999997,0.3793103448275862,True,True,False
ELECTRICAL INDUSTRIAL APPARATUS,28,2,28,28,28,0.00017359388949508977,0.00022197558268590456,0.0014938095214490337,0.0076423019788949284,0.001444259320015198,-0.0013369387457807542,0.004324557788678822,0.00021805286522240527,-0.002487211071804418,0.005060737503129312,0.5714285714285714,0.004172897211473419,0.0014011208967174024,-2.148256118881107,0.0,-3.409090909090909,2.107142857142869,0.5714285714285714,True,True,False
RETAIL-DRUG STORES AND PROPRIETARY STORES,28,2,28,28,28,0.00017359388949508977,0.00022197558268590456,-0.0009889552266209795,0.010519003285851784,0.0019879047667596497,-0.004885248569469893,0.0029073381162279337,-0.001011697147305326,-0.005869759621625644,0.006573181561403703,0.4642857142857143,-0.0015515799290908526,0.0004737412019491687,1.1448598473752303,0.9333333333333371,0.526315789473697,1.4363636363636476,0.5714285714285714,True,True,False
SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,28,4,28,28,28,0.00017359388949508977,0.0004439511653718091,0.0010173765188309473,0.010489623199161599,0.0019823524522682386,-0.0028680342876148002,0.004902787325276695,-0.0007055645722586095,-0.0015508644688376723,0.00173452070070115,0.42857142857142855,0.003291223339681952,0.00027089666797092235,0.7384688635810998,0.897727272727296,0.29545454545453514,1.1999999999999886,0.6071428571428571,True,True,False
"SPECIAL INDUSTRY MACHINERY, NEC",28,3,28,28,28,0.00017359388949508977,0.0003329633740288568,0.002502184849458973,0.01159772195325508,0.002191763433084801,-0.0017936714793872367,0.006798041178305183,0.00034123137347875834,-0.005461586009548898,0.007489884653692685,0.5357142857142857,0.004083960661489254,-0.0008020772441170106,-1.7585761327942606,0.8300000000000001,-4.146666666666685,1.4666666666666508,0.5,True,True,False
SERVICES-HOME HEALTH CARE SERVICES,27,2,27,27,27,0.00016739410772740798,0.00022197558268590456,-0.0008311872669026928,0.013426790870246945,0.002583987107763294,-0.00589580199811875,0.0042334274643133635,-0.00048621492418499557,-0.009958826913779854,0.005403654772361431,0.48148148148148145,0.0017465438312914102,0.0010530010530010263,0.5167736342035896,0.24999999999993053,-1.8999999999999773,2.7631578947367226,0.5925925925925926,True,True,False
MEAT PACKING PLANTS,26,2,26,26,26,0.00016119432595972623,0.00022197558268590456,0.002951346809755065,0.009232851248487049,0.0018107111031590373,-0.0005976469524366481,0.006500340571946778,0.002931223186597089,-0.00033326769068006646,0.006305390496274201,0.7307692307692307,0.0007215929800634386,0.0009149130832570711,0.8640136571851791,0.8799999999999955,0.5663716814159298,1.1327433628318595,0.6538461538461539,True,True,False
MISCELLANEOUS PRODUCTS OF PETROLEUM & COAL,26,2,26,26,26,0.00016119432595972623,0.00022197558268590456,0.0005396256604111068,0.00529049563685527,0.0010375515572654812,-0.0014939753918292362,0.0025732267126514496,-0.00018004977236202833,-0.0023831932337802274,0.004773996794578537,0.5,0.00043991825095230074,0.0016919191919192206,0.8812587518199753,0.2298850574712513,-0.7199999999999989,3.362637362637365,0.5384615384615384,True,True,False
ADHESIVES & SEALANTS,25,2,25,25,25,0.00015499454419204444,0.00022197558268590456,-1.096388882500604e-05,0.008618326344864279,0.0017236652689728558,-0.0033893478160118033,0.0033674200383617915,0.0014120032829526468,-0.004432440399524057,0.004313139192883625,0.56,0.0008838117895242102,0.0024687182955698576,-0.4061474655029589,0.0,-1.1235955056179776,3.121951219512198,0.68,True,True,False
"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",25,2,25,25,25,0.00015499454419204444,0.00022197558268590456,0.0016809877292574026,0.004746743535300875,0.000949348707060175,-0.00017973573658054036,0.0035417111950953456,0.0013150036805418376,-0.00020352754811237168,0.005792892488947936,0.72,0.001066122001231212,0.0017033542976940472,0.9376616078936055,0.8443243243243246,0.2999999999999936,1.2000000000000028,0.56,True,True,False
"GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)",25,2,25,25,25,0.00015499454419204444,0.00022197558268590456,0.0023363861422785845,0.009963813433095568,0.0019927626866191135,-0.001569428723494878,0.006242201008052047,-0.0009141800945847451,-0.0024191689085149605,0.004624253906170331,0.44,0.0010015082852722634,-0.0005260389268807093,0.9553747899159681,1.0400000000000063,0.785714285714302,1.4857142857142946,0.36,True,True,False
