ticker,ex_date,ex_ym,cash_amount,n_distributions,frequency,pay_date,record_date,declaration_date,prev_close,ex_open,ex_close,pre_avg_ret,pre_avg_abn_ret,pre_vol,pre_avg_volume,pre_avg_dollar_volume,post_avg_ret,post_avg_abn_ret,post_close,mkt_prev_close,mkt_ex_open,n_bars,n_bars_pre,n_bars_post,max_span_days,drop_ratio,drop_pct,div_yield,capture_ret,mkt_overnight_ret,capture_ret_abn,hold_ret,has_core,window_complete,window_contiguous,drop_ratio_extreme,low_yield
MYCI,2026-08-03,2026-08,0.093257,1,12,2026-08-06,2026-08-03,2026-01-02,24.68,24.609,24.605,5.583133684522179E-4,-0.0021849152693982354,0.0010392364419904649,1423.8,35119.60799999999,4.0741011859265114E-4,-0.00440411235308132,24.635,747.03,749.44,9,5,3,7,0.7613369505774146,0.0028768233387357358,0.0037786466774716375,9.018233387359017E-4,0.0032261087238800073,-0.0023242853851441056,0.0019553079416532357,true,true,true,false,true
NFLY,2026-07-30,2026-07,0.0445,1,52,2026-07-31,2026-07-30,2026-01-07,7.59,7.45,7.51,0.010480525039853306,0.01342056105341402,0.005497562707622783,61541.077145400006,457428.35791021044,0.0035492833299998563,-0.009607983306259374,7.5902,729.46,736.05,9,5,3,7,3.14606741573033,0.01844532279314884,0.005862977602108036,-0.012582345191040801,0.009034080004386694,-0.021616425195427495,0.005889328063241162,true,true,true,false,false
NSCI,2026-07-01,2026-07,0.1017,1,12,2026-07-02,2026-07-01,2026-01-20,,25.15,25.155,,,,,,-1.9871497299676447E-4,-0.0010858561867211531,25.14,,745.0,4,0,3,6,,,,,,,,false,false,true,,
NXG,2026-07-15,2026-07,0.6,1,12,2026-07-31,2026-07-15,2026-06-02,63.24,63.09,61.87,0.004187559433882437,0.002020087887362104,0.009456197032105134,133483.9406226,8385897.979810742,-0.014980683434181833,-0.00933728628785154,59.11,751.83,754.24,9,5,3,7,0.24999999999999764,0.0023719165085388768,0.009487666034155597,0.0071157495256167205,0.0032055118843355122,0.003910237641281208,-0.05581910183428214,true,true,true,false,false
ONBPP,2026-08-05,2026-08,0.4375,1,4,2026-08-20,2026-08-05,2026-05-13,25.17,24.8,24.83,0.0011886244785188071,-0.012870782192668462,0.004051723411349814,5620.675200000001,141317.1680501,6.048252903616547E-4,-0.00165392180888696,,771.33,775.85,8,5,2,7,0.845714285714288,0.014700039729837145,0.017381803734604687,0.0026817640047675406,0.0058600080380640995,-0.003178244033296559,,true,false,true,false,false
PECO,2026-07-15,2026-07,0.1083,1,12,2026-08-04,2026-07-15,2026-05-12,42.46,42.39,42.3,0.0029750255133459136,8.075539668255804E-4,0.0049631445556699095,685641.9195136,2.88591505102332E7,0.011585255852556023,0.017228652998886318,43.77,751.83,754.24,9,5,3,7,0.6463527239150535,0.001648610456900619,0.002550635892604804,9.020254357041853E-4,0.0032055118843355122,-0.002303486448631327,0.033403203014602034,true,true,true,false,true
PFO,2026-07-24,2026-07,0.0556,1,12,2026-07-31,2026-07-24,2026-04-15,9.07,9.02,9.03,-0.0030016668974323646,-0.0013053876666526965,0.004470459017979509,31329.6450004,286500.86947365804,-3.593909880683273E-4,0.00389932781491605,9.02,738.18,738.51,9,5,3,7,0.8992805755395812,0.005512679162072846,0.006130099228224916,6.174200661520713E-4,4.4704543607255814E-4,1.7037463007951313E-4,6.174200661520713E-4,true,true,true,false,false
PINC,2026-07-31,2026-07,0.2101,1,12,2026-08-04,2026-07-31,2026-07-20,50.115,49.865,49.865,8.499280301437206E-4,-1.474895616108418E-4,4.503912667497519E-4,209.8,10504.0256,7.349708787904122E-4,-0.009356854123645175,49.975,741.69,744.68,9,5,3,7,1.1899095668729176,0.004988526389304599,0.004192357577571585,-7.961688117330139E-4,0.004031333845676624,-0.004827502657409638,0.0013987827995609985,true,true,true,false,true
PTBD,2026-07-23,2026-07,0.0988181,1,12,2026-07-27,2026-07-23,2026-02-17,19.075,18.84,18.8898,-7.194334575152395E-4,3.638088800485828E-4,5.392671148976346E-4,15868.8961742,303158.892326446,8.85064404196149E-4,-3.2406178067619545E-4,18.94,747.41,739.37,9,5,3,7,2.3781068447986695,0.012319790301441648,0.0051805032765399744,-0.007139287024901673,-0.010757148017821495,0.0036178609929198224,-0.0018968230668413109,true,true,true,false,false
PWR,2026-07-01,2026-07,0.11,1,4,2026-07-13,2026-07-01,2026-05-21,,709.07,691.4,,,,,,-0.016804698559198233,-0.01769183977292262,656.79,,745.0,4,0,3,6,,,,,,,,false,false,true,,
QDTE,2026-08-06,2026-08,0.136996,1,52,2026-08-07,2026-08-06,2025-12-31,29.56,29.18,29.34,0.009315366889925514,-5.344523446917937E-5,0.012230766753224582,551577.7036852001,1.603282357613785E7,0.01192910702113159,0.005813774451130405,,769.79,770.21,7,5,1,7,2.7738036147040717,0.012855209742895772,0.004634506089309879,-0.008220703653585893,5.456033463672856E-4,-0.008766306999953179,,true,false,true,false,true
RDYY,2026-07-30,2026-07,0.2759,1,52,2026-07-31,2026-07-30,2026-01-08,19.182,19.24,18.88,0.01101872708102744,0.013958763094588156,0.02792672150008864,62962.0914312,1199353.5685735568,-0.025959254019105593,-0.03911652065536483,17.0653,729.46,736.05,9,5,3,7,-0.21022109459949198,-0.003023668022104047,0.014383275987905328,0.017406944010009376,0.009034080004386694,0.008372864005622682,-0.09596496715670932,true,true,true,false,false
RY,2026-07-27,2026-07,1.76,1,4,2026-08-24,2026-07-27,2026-05-27,209.09,208.26,209.51,-0.0014977592851230515,-4.5909411585789983E-4,0.008432005027155324,1848297.7776487998,3.8805942192144585E8,0.0011845605481988948,-7.315313884437291E-5,210.12,738.93,744.91,9,5,3,7,0.4715909090909162,0.00396958247644561,0.008417427901860442,0.004447845425414833,0.008092782807573138,-0.003644937382158305,0.013343536276244683,true,true,true,false,false
RYLD,2026-07-20,2026-07,0.1605,1,12,2026-07-23,2026-07-20,2026-01-19,16.16,16.03,15.97,0.002491169949260852,0.004441542338432414,0.001145261543683058,530783.0956648,8544449.11031672,-1.9832175567746635E-4,0.001525235921579493,15.96,743.29,747.06,9,5,3,7,0.8099688473520187,0.008044554455445482,0.009931930693069307,0.0018873762376238241,0.005072044558651377,-0.0031846683210275534,-0.002444306930693025,true,true,true,false,false
SAR,2026-08-05,2026-08,0.25,1,12,2026-08-25,2026-08-05,2026-06-11,19.77,19.51,19.09,0.010430502951811221,-0.0036289037193760476,0.011605337473634243,133606.33208360002,2581367.511421012,0.023816863814595468,0.021558116715346853,,771.33,775.85,8,5,2,7,1.039999999999992,0.013151239251390896,0.012645422357106728,-5.058168942841685E-4,0.0058600080380640995,-0.006365824932348268,,true,false,true,false,false
SATA,2026-07-07,2026-07,0.0493,1,365,2026-07-08,2026-07-07,,97.6,98.0,97.2,0.003813012164040397,1.0635528967894992E-4,0.0011582411734451428,322198.9112783333,3.1299011598898157E7,0.0010601517302698908,-0.00216851270045341,97.5,751.28,750.22,7,3,3,6,-8.1135902636918,-0.004098360655737763,5.051229508196721E-4,0.004603483606557436,-0.0014109253540623276,0.006014408960619763,-5.194672131146959E-4,true,false,true,false,true
SATA,2026-07-09,2026-07,0.0493,1,365,2026-07-10,2026-07-09,,96.3,96.99,97.3,-0.0014328988967290401,-0.0013258965397796585,0.006448185565045718,249753.08566319998,2.4244468906434994E7,0.0021567189432168954,0.002088508066235839,97.9225,745.4,747.35,9,5,3,8,-13.995943204868109,-0.007165109034267889,5.119418483904465E-4,0.007677050882658336,0.002616045076469071,0.005061005806189265,0.017360332294911757,true,true,true,false,true
SCHQ,2026-07-01,2026-07,0.1085,1,12,2026-07-08,2026-07-01,2026-01-15,,30.99,31.02,,,,,,-0.0034396467051030686,-0.004326787918827457,30.7,,745.0,4,0,3,6,,,,,,,,false,false,true,,
SETH,2026-07-01,2026-07,2.328877,1,12,2026-07-08,2026-07-01,2026-01-16,,56.25,54.77,,,,,,-0.03498542191737908,-0.035872563131103465,49.17,,745.0,4,0,3,6,,,,,,,,false,false,true,,
SGOV,2026-08-03,2026-08,0.306812,1,12,2026-08-06,2026-08-03,2025-09-04,100.71,100.425,100.42,1.489992255275796E-4,-0.0025942294123228737,5.734223913315892E-5,2.0165303080710195E7,2.0303010954877038E9,1.327591515723666E-4,-0.004678763320101605,100.46,747.03,749.44,9,5,3,7,0.9289076046569125,0.0028299076556448873,0.0030464899215569457,2.1658226591205824E-4,0.0032261087238800073,-0.003009526457967949,5.641147850263129E-4,true,true,true,false,true
SIMO,2026-08-06,2026-08,0.5,1,4,2026-08-20,2026-08-06,2025-10-27,246.65,244.63,267.43,-0.006988991939357314,-0.016357804063752007,0.06076031977886948,1444833.3760282001,3.681842681415204E8,-0.04229144075085067,-0.04840677332085186,,769.79,770.21,7,5,1,7,4.0400000000000205,0.00818974255017235,0.002027163997567403,-0.006162578552604947,5.456033463672856E-4,-0.006708181898972233,,true,false,true,false,true
SLDR,2026-07-01,2026-07,0.147,1,12,2026-07-07,2026-07-01,2026-01-19,,49.61,49.615,,,,,,-1.3230572130414528E-4,-0.001019446935028534,49.595,,745.0,4,0,3,6,,,,,,,,false,false,true,,
SLTY,2026-07-29,2026-07,0.2372,1,52,2026-07-30,2026-07-29,2026-01-06,22.0764,21.94,22.0,-0.0029305113672030147,-7.500277656678211E-4,0.009305917627291273,15196.7736,338922.8202503426,-0.0014528396119269555,-0.014189062774268383,21.9,740.86,739.97,9,5,3,7,0.575042158516013,0.006178543603123621,0.010744505444728308,0.0045659618416046864,-0.0012013065896390497,0.005767268431243736,0.002754072221920195,true,true,true,false,false
SPHY,2026-07-01,2026-07,0.138179,1,12,2026-07-07,2026-07-01,2025-12-31,,23.3,23.31,,,,,,5.721834330129072E-4,-3.1495778071148156E-4,23.35,,745.0,4,0,3,6,,,,,,,,false,false,true,,
SUB,2026-07-01,2026-07,0.232538,1,12,2026-07-07,2026-07-01,2025-09-05,,106.3,106.24,,,,,,1.2567968701530466E-4,-7.614615267090841E-4,106.28,,745.0,4,0,3,6,,,,,,,,false,false,true,,
TDTT,2026-07-01,2026-07,0.23077,1,12,2026-07-08,2026-07-01,2026-01-22,,23.7,23.665,,,,,,6.344405761519178E-4,-2.527006375724709E-4,23.71,,745.0,4,0,3,6,,,,,,,,false,false,true,,
TEST,2026-07-07,2026-07,0.2261,1,52,2026-07-08,2026-07-07,2026-01-08,45.7201,44.64,44.1849,-0.0019670952632540595,-0.0056737521376155065,0.07019036280647126,5067.6277666666665,230258.42991565666,0.004904017666726397,0.0016753532360030965,44.8184,751.28,750.22,7,3,3,6,4.777089783281741,0.023624182799250253,0.004945308518572794,-0.018678874280677462,-0.0014109253540623276,-0.017267948926615134,-0.014776870566774904,true,false,true,false,true
TLT,2026-07-01,2026-07,0.31803,1,12,2026-07-07,2026-07-01,2026-06-30,,85.48,85.52,,,,,,-0.003783693054187761,-0.0046708342679121495,84.55,,745.0,4,0,3,6,,,,,,,,false,false,true,,
TMB,2026-07-30,2026-07,0.10284,1,12,2026-07-31,2026-07-30,2025-12-23,25.2778,25.16,25.195,2.3497337343969527E-4,0.0031750093870004104,0.0025403518124416063,17853.714475199995,451359.29977854824,7.477428053939509E-4,-0.01240952383086528,25.2514,729.46,736.05,9,5,3,7,1.1454686892259724,0.004660215683326833,0.004068392027787229,-5.918236555396046E-4,0.009034080004386694,-0.0096259036599263,0.0030239973415408434,true,true,true,false,true
TOTL,2026-08-03,2026-08,0.170382,1,12,2026-08-06,2026-08-03,2025-12-31,38.76,38.65,38.65,-3.849583866441797E-4,-0.003128187024494633,0.002106991399336318,760458.2402219999,2.9517471225589596E7,0.0011234812293196377,-0.003688041242354334,38.78,747.03,749.44,9,5,3,7,0.645608104142453,0.002837977296181616,0.004395820433436533,0.0015578431372549168,0.0032261087238800073,-0.0016682655866250905,0.004911816305469638,true,true,true,false,true
TSIC,2026-07-22,2026-07,0.00305414,1,12,2026-07-23,2026-07-22,2026-01-08,24.8357,24.8336,24.8336,-0.0014084537154856192,7.387675666232774E-4,0.01594182999849506,358.015282,8939.8780446852,0.005565435867358581,0.009271026300744944,25.2436,748.28,746.62,9,5,3,7,0.687591269554984,8.455570006074556E-5,1.2297378370651924E-4,3.841808364577368E-5,-0.002218420911958048,0.0022568389956038218,0.01654691190503998,true,true,true,false,true
TSMY,2026-07-02,2026-07,0.1556,1,52,2026-07-06,2026-07-02,2026-01-07,16.93,17.01,16.43,,,,210783.36393,3568562.3513348997,0.0037290565443316805,0.0034336944577239383,16.59,745.76,747.4,5,1,3,6,-0.5141388174807318,-0.004725339633786288,0.009190785587714117,0.013916125221500404,0.0021990989058141845,0.01171702631568622,-0.010891907855877134,true,false,true,false,false
UBEW,2026-08-03,2026-08,0.091054,1,52,2026-08-04,2026-08-03,2026-01-08,25.7422,26.51,26.12,0.010196485338476974,0.0074532567006265205,0.02588633017675166,2177.0319142,55828.52573359125,-0.004420513740745998,-0.00923203621241997,25.705,747.03,749.44,9,5,3,7,-8.432358820040868,-0.029826510554653494,0.0035371491170140858,0.03336365967166758,0.0032261087238800073,0.030137550947787573,0.0020920511844363682,true,true,true,false,true
ULTY,2026-07-01,2026-07,0.3411,1,52,2026-07-02,2026-07-01,2026-01-06,,29.1,28.94,,,,,,-0.005437739423572285,-0.006324880637296674,28.46,,745.0,4,0,3,6,,,,,,,,false,false,true,,
VCV,2026-07-14,2026-07,0.0646,1,12,2026-07-31,2026-07-14,2026-07-01,10.87,10.87,10.87,0.0013929921059779582,8.85527824925042E-4,0.004691705700647796,66411.9014126,718537.504761858,-0.0027513249830280286,0.0010327035335003787,10.78,749.17,750.91,9,5,3,7,0.0,0.0,0.00594296228150874,0.00594296228150874,0.0023225703111443455,0.003620391970364395,-0.0023367065317387173,true,true,true,false,false
VMSB,2026-07-30,2026-07,0.18,1,12,2026-07-31,2026-07-30,2026-07-29,49.4621,49.17,49.17,0.0021565741781116032,0.005096610191672318,0.0015862162130675218,9242.195921,453977.3561344057,0.0020421918024070562,-0.011115074833852176,49.4714,729.46,736.05,9,5,3,7,1.6227777777777657,0.005905531710137617,0.0036391499754357378,-0.0022663817347018792,0.009034080004386694,-0.011300461739088573,0.0038271727241666487,true,true,true,false,true
VSDA,2026-07-09,2026-07,0.179116,1,12,2026-07-10,2026-07-09,2026-07-08,58.1946,58.07,57.7799,-5.942511595408428E-4,-4.872488025914612E-4,0.013209362995210333,16440.4655128,969552.5208280829,4.88246746709405E-4,4.2003586972834867E-4,57.8606,745.4,747.35,9,5,3,8,0.6956385805846542,0.002141092128822965,0.003077880078220316,9.367879493973507E-4,0.002616045076469071,-0.0016792571270717203,-0.002661484055221673,true,true,true,false,true
YBTY,2026-07-20,2026-07,0.13855,1,52,2026-07-22,2026-07-20,2026-07-17,11.52,11.37,11.37,-0.00573609385044016,-0.0037857214612685985,0.010147911214644163,7134.569520800001,83476.71104792398,0.004396980328887616,0.006120538006144575,11.52,743.29,747.06,9,5,3,7,1.0826416456153038,0.013020833333333365,0.012026909722222224,-9.939236111111414E-4,0.005072044558651377,-0.006065968169762519,0.012026909722222224,true,true,true,false,false
YMAX,2026-08-05,2026-08,0.0588,1,52,2026-08-06,2026-08-05,2026-01-06,7.74,7.68,7.6,0.01584107308084981,0.0017816664096625412,0.012381084865778734,1191268.4304684,8867541.64756845,0.006599777808637741,0.0043410307093891265,,771.33,775.85,8,5,2,7,1.0204081632653146,0.007751937984496188,0.007596899224806201,-1.5503875968998697E-4,0.0058600080380640995,-0.006015046797754086,,true,false,true,false,false
ACYS,2026-07-01,2026-07,0.1233,1,12,2026-07-02,2026-07-01,2026-06-30,,20.39,20.36,,,,,,1.678788314329512E-4,-7.192623822914376E-4,20.37,,745.0,4,0,3,6,,,,,,,,false,false,true,,
AGZ,2026-07-01,2026-07,0.315548,1,12,2026-07-07,2026-07-01,2025-09-04,,108.81,108.76,,,,,,9.375109444768419E-5,-7.933901192767046E-4,108.79,,745.0,4,0,3,6,,,,,,,,false,false,true,,
BEMB,2026-07-01,2026-07,0.268578,1,12,2026-07-07,2026-07-01,2025-09-04,,53.1573,53.1573,,,,,,-3.2572610308090333E-4,-0.0012128673168052921,53.105,,745.0,4,0,3,6,,,,,,,,false,false,true,,
BILS,2026-07-01,2026-07,0.293036,1,12,2026-07-07,2026-07-01,2025-12-31,,99.1,99.11,,,,,,2.3539473073156772E-4,-6.51746482992821E-4,99.18,,745.0,4,0,3,6,,,,,,,,false,false,true,,
BKSE,2026-07-01,2026-07,0.4233,1,4,2026-07-07,2026-07-01,2026-06-30,,134.39,133.6064,,,,,,-0.0015980856507274617,-0.0024852268644518505,132.9614,,745.0,4,0,3,6,,,,,,,,false,false,true,,
BLOX,2026-07-24,2026-07,0.1003,1,52,2026-07-27,2026-07-24,2026-01-08,14.61,14.51,13.94,0.030630062213994252,0.03232634144477392,0.033794823432976774,335443.62191439996,4653997.087960142,-0.03846690042843096,-0.03420818162544659,12.38,738.18,738.51,9,5,3,7,0.9970089730807542,0.0068446269678302295,0.006865160848733744,2.0533880903515095E-5,4.4704543607255814E-4,-4.2651155516904303E-4,-0.14577002053388083,true,true,true,false,false
BMOP,2026-07-01,2026-07,0.07952,1,12,2026-07-07,2026-07-01,2026-06-30,,25.09,25.12,,,,,,-5.298886505894496E-4,-0.0014170298643138384,25.08,,745.0,4,0,3,6,,,,,,,,false,false,true,,
BOND,2026-07-01,2026-07,0.39,1,12,2026-07-06,2026-07-01,2026-01-13,,91.57,91.64,,,,,,-7.245694625208262E-4,-0.001611710676245215,91.44,,745.0,4,0,3,6,,,,,,,,false,false,true,,
BWX,2026-08-03,2026-08,0.045455,1,12,2026-08-06,2026-08-03,2025-12-31,21.72,21.83,21.77,0.0032644882978019873,5.21259659951534E-4,0.006435958768023079,283777.0355704,6131696.154924658,0.001380625725750817,-0.0034308967459231545,21.86,747.03,749.44,9,5,3,7,-2.419975800241985,-0.0050644567219152595,0.0020927716390423574,0.007157228360957617,0.0032261087238800073,0.00393111963707761,0.00853844383057093,true,true,true,false,true
CLIP,2026-07-01,2026-07,0.303,1,12,2026-07-07,2026-07-01,2026-01-15,,100.06,100.05,,,,,,2.3318344157926182E-4,-6.53957772145127E-4,100.12,,745.0,4,0,3,6,,,,,,,,false,false,true,,
CMREpC,2026-07-14,2026-07,0.53125,1,4,2026-07-15,2026-07-14,2026-07-01,27.32,26.33,26.84,0.001520530615410881,0.001013066334357965,0.011637207069370627,3831.0578,103870.29047186,-0.0031078760158929444,6.76152500635463E-4,26.59,749.17,750.91,9,5,3,7,1.8635294117647097,0.03623718887262086,0.019445461200585653,-0.01679172767203521,0.0023225703111443455,-0.019114297983179557,-0.0072748901903367654,true,true,true,false,false
CONY,2026-07-02,2026-07,0.2389,1,52,2026-07-06,2026-07-02,2026-01-06,20.23,20.47,20.4,,,,506507.715242,1.024665107934566E7,-0.008042167602623477,-0.008337529689231219,19.9,745.76,747.4,5,1,3,6,-1.0046044370029235,-0.011863568956994485,0.01180919426594167,0.023672763222936155,0.0021990989058141845,0.02147366431712197,-0.004503213049925944,true,false,true,false,false
CORB,2026-08-03,2026-08,0.1006,1,12,2026-08-06,2026-08-03,2026-01-09,29.04,29.0,28.9816,-6.895082215667425E-4,-0.003432736859417196,0.00290290982657403,52911.60686359999,1540554.120868032,8.364852824798152E-4,-0.003975037189194157,29.054,747.03,749.44,9,5,3,7,0.3976143141152997,0.00137741046831953,0.0034641873278236915,0.0020867768595041617,0.0032261087238800073,-0.0011393318643758456,0.003946280991735515,true,true,true,false,true
CZWI,2026-08-07,2026-08,0.105,1,4,2026-08-21,2026-08-07,2026-07-23,21.67,21.34,20.91,-0.0037690134760640648,-0.010938422635014766,0.0024533694281689026,47461.31154340001,1036853.816290522,,,,768.56,771.02,6,5,0,7,3.1428571428571606,0.01522842639593917,0.00484540839870789,-0.01038301799723128,0.00320079108983038,-0.013583809087061659,,true,false,true,false,true
EDGQ,2026-08-03,2026-08,0.0667,1,52,2026-08-06,2026-08-03,2026-02-25,26.77,26.69,27.0864,0.003250964574669696,5.077359368192425E-4,0.022005972559173827,13505.251940000002,355017.18152312806,0.005763703960847651,9.521814891736794E-4,27.5497,747.03,749.44,9,5,3,7,1.1994002998500495,0.0029884198729920918,0.0024915950691072096,-4.968248038848824E-4,0.0032261087238800073,-0.0037229335277648894,0.03161748225625707,true,true,true,false,true
FTQI,2026-07-21,2026-07,0.222,1,12,2026-07-31,2026-07-21,2026-07-20,22.03,21.99,22.08,-0.0029246404353118483,3.1699192492140593E-4,0.0033839510112276226,254786.4135498,5645524.020324438,-0.004999459801756645,-8.34137472551344E-4,21.75,742.09,746.29,9,5,3,7,0.18018018018019233,0.001815705855651507,0.010077167498865183,0.008261461643213676,0.005659690873074602,0.002601770770139074,-0.002632773490694559,true,true,true,false,false
FXB,2026-08-03,2026-08,0.22621,1,12,2026-08-07,2026-08-03,2026-05-27,129.68,129.37,129.0476,0.0035268353614867354,7.83606723636282E-4,0.004241519381139189,9430.317302,1213395.7127801846,5.748620942081321E-4,-0.00423666037746584,129.27,747.03,749.44,9,5,3,7,1.3704080279386512,0.0023904996915484443,0.0017443707587908696,-6.461289327575746E-4,0.0032261087238800073,-0.0038722376566375817,-0.0014172578655150879,true,true,true,false,true
GOOW,2026-07-27,2026-07,0.344984,1,52,2026-07-28,2026-07-27,2025-12-30,57.85,58.65,59.11,-0.029059157488752013,-0.02802049231948686,0.03851807942626168,35359.47573700001,2125530.114418477,0.00946945831843271,0.008211744631389442,60.79,738.93,744.91,9,5,3,7,-2.3189481251304325,-0.013828867761451981,0.005963422644770959,0.01979229040622294,0.008092782807573138,0.011699507598649803,0.056784511668107135,true,true,true,false,false
HIYY,2026-07-02,2026-07,0.3361,1,52,2026-07-06,2026-07-02,2026-01-06,17.71,17.41,16.9,,,,134115.666154,2375188.44758734,-2.800330554848518E-4,-5.75395142092594E-4,16.85,745.76,747.4,5,1,3,6,0.8925914906277914,0.016939582156973502,0.018977978543195936,0.0020383963862224334,0.0021990989058141845,-1.6070251959175112E-4,-0.029582156973461286,true,false,true,false,false
HNVR,2026-08-06,2026-08,0.1,1,4,2026-08-13,2026-08-06,2026-07-23,27.15,27.09,27.1,0.005743824813256387,-0.0036249873111383057,0.01590853557508985,74183.6359596,1982356.78400352,-0.005535055350553542,-0.011650387920554728,,769.79,770.21,7,5,1,7,0.5999999999999872,0.0022099447513811684,0.0036832412523020264,0.0014732965009208578,5.456033463672856E-4,9.276931545535721E-4,,true,false,true,false,true
HOOW,2026-07-06,2026-07,0.244346,1,52,2026-07-07,2026-07-06,2025-12-30,32.64,31.96,33.91,0.0454836643177452,0.04679776000536595,,266168.0364765,8551355.597221939,-0.00675162811972944,-0.00695960491260202,33.19,744.78,748.74,6,2,3,5,2.7829389472305652,0.020833333333333325,0.00748609068627451,-0.013347242647058815,0.005317006364295546,-0.018664249011354363,0.02433658088235285,true,false,true,false,false
HWAY,2026-07-31,2026-07,38.0278173,1,0,2026-08-03,,,,,,-0.004811082190988469,-0.00611676529094185,5.463155497933229E-4,172.85753599999998,6593.837432816533,,,,741.69,744.68,3,3,0,7,,,,,0.004031333845676624,,,false,false,true,,
IBDT,2026-08-03,2026-08,0.093122,1,12,2026-08-06,2026-08-03,2025-09-05,25.195,25.11,25.11,5.467986214001963E-4,-0.002196430016450257,9.088440407262675E-4,484294.18383999995,1.2197286107277924E7,3.9845850629938173E-4,-0.00441306396537459,25.14,747.03,749.44,9,5,3,7,0.9127810828805315,0.0033736852550109485,0.003696050803730899,3.2236554871995014E-4,0.0032261087238800073,-0.002903743175160057,0.001513077991665024,true,true,true,false,true
ILTB,2026-07-01,2026-07,0.200745,1,12,2026-07-07,2026-07-01,2025-09-04,,48.79,48.8439,,,,,,-0.003231372472798255,-0.004118513686522644,48.37,,745.0,4,0,3,6,,,,,,,,false,false,true,,
ISD,2026-07-09,2026-07,0.105,1,12,2026-07-31,2026-07-09,2026-05-29,12.83,12.79,12.86,-0.002696159315684954,-0.0025891569587355723,0.005951196404344379,96098.3937546,1244505.9956151643,-0.0033735002496733113,-0.0034417111266543676,12.73,745.4,747.35,9,5,3,8,0.38095238095238976,0.003117692907248708,0.00818394388152767,0.005066250974278961,0.002616045076469071,0.00245020589780989,3.897116134061069E-4,true,true,true,false,false
IVOL,2026-07-30,2026-07,0.0522,1,12,2026-07-31,2026-07-30,2026-07-29,17.38,17.43,17.355,0.002764589521250582,0.005704625534811297,0.005837297607457093,102733.3611288,1772906.8016854103,0.002300592949178689,-0.010856673687080542,17.475,729.46,736.05,9,5,3,7,-0.9578544061302817,-0.0028768699654776013,0.0030034522439585736,0.0058803222094361745,0.009034080004386694,-0.0031537577949505196,0.008469505178366078,true,true,true,false,true
IWMY,2026-07-09,2026-07,0.1124,1,52,2026-07-10,2026-07-09,2026-01-08,19.33,19.29,19.45,-0.0061026201523065315,-0.00599561779535715,0.005347381117529777,40679.06269780001,794734.9530293073,-0.0029538879944285648,-0.003022098871409621,19.2777,745.4,747.35,9,5,3,8,0.35587188612098886,0.0020693222969477057,0.005814795654423177,0.003745473357475471,0.002616045076469071,0.0011294282810064,0.0031091567511640507,true,true,true,false,false
JPMB,2026-08-03,2026-08,0.1963,1,12,2026-08-05,2026-08-03,2026-01-09,39.51,39.5,39.4794,-6.900010046526905E-4,-0.003433229642503144,0.0035799418312624245,5653.3202704,223557.14385968968,0.0013585292433286877,-0.0034529932283452838,39.64,747.03,749.44,9,5,3,7,0.05094243504838518,2.5310048089086334E-4,0.004968362439888636,0.004715261958997773,0.0032261087238800073,0.0014891532351177655,0.008258668691470579,true,true,true,false,true
JSCP,2026-07-01,2026-07,0.17104,1,12,2026-07-06,2026-07-01,2026-01-09,,46.95,46.92,,,,,,7.19682515516092E-5,-8.151729621727796E-4,46.93,,745.0,4,0,3,6,,,,,,,,false,false,true,,
KNRG,2026-07-28,2026-07,0.14,1,12,2026-07-31,2026-07-28,2026-01-28,25.705,25.53,25.555,-9.669525736997475E-4,0.0021029068467321166,0.002946275679929899,13892.436584400002,356945.5774118126,1.9678113026629548E-4,-0.002662578088861537,25.57,739.09,739.19,9,5,3,7,1.2499999999999796,0.006808014005057272,0.005446411204045906,-0.0013616028010113655,1.3530151943609402E-4,-0.0014969043204474594,1.9451468585886028E-4,true,true,true,false,false
LEO,2026-07-14,2026-07,0.03,1,12,2026-07-31,2026-07-14,2026-06-29,6.41,6.4,6.4,0.0015797167802620027,0.0010722524992090865,0.006019063512437849,347735.9484398,2219202.8280419377,-0.0010408541341653994,0.002743174382363008,6.38,749.17,750.91,9,5,3,7,0.33333333333332626,0.0015600624024960665,0.004680187207488299,0.0031201248049922328,0.0023225703111443455,7.975544938478873E-4,-3.8970386979822185E-17,true,true,true,false,true
LTPZ,2026-08-03,2026-08,0.46,1,12,2026-08-05,2026-08-03,2026-01-13,48.0,47.77,47.74,-0.0012803082744446692,-0.0040235369122951226,0.0068449076431507765,269582.424583,1.2996067668584637E7,4.949306802085607E-4,-0.004316591791465411,47.81,747.03,749.44,9,5,3,7,0.49999999999999317,0.004791666666666601,0.009583333333333334,0.004791666666666732,0.0032261087238800073,0.001565557942786725,0.0056250000000000475,true,true,true,false,false
MEMY,2026-07-10,2026-07,0.07,1,52,2026-07-13,2026-07-10,2026-02-17,20.7269,20.27,20.2919,0.008386117121519432,0.006048282167779084,0.044144110480380826,616.1220000000001,12425.938981056,-0.026880154919358763,-0.02683286219369163,18.6852,751.71,752.05,9,5,3,8,6.52714285714287,0.022043817454612168,0.0033772537137729233,-0.018666563740839245,4.523020845803809E-4,-0.019118865825419627,-0.09512758782065828,true,true,true,false,true
